106184221,Broken Sling,5.10a
106921437,Mononuclear Knows It,5.8
106064677,Fat Man's Folly,5.9
106064690,Chasin' the Wind,5.11b
106001499,Burning Calves,5.10b
106293315,Air,5.11a
106719972,Welcome to Beauty,5.11b
107779751,West Virginia Two-Step,5.13a
109053453,Vignette,5.12a
107539021,Typical Situation,5.13b
106270977,Sojourners,5.10b
106921450,Potato Chip,5.6
106270989,Plastic Attraction,5.12a
106961486,Zelda,5.13a
106012665,White Powerdrette,5.11a
106608664,Unnamed,5.10c
107359461,Tubin' Dudes,5.13b
106216446,Super Mario,5.13a
106011876,Sixteenth Rung,5.10c
105944162,The Rock,5.7
106012643,Rival,5.10a
106011871,Pinkney Route,5.10d
106216459,Leap of Faith,5.13c
105944158,Guide Route Right,5.5
105944154,Guide Route Left,5.5
105967025,European Vacation,5.12b
106064737,Transcendence,5.11d
105951037,Screamer Crack,5.8
106032593,Right Son of Thunder,5.11c
106064720,Mushrooms,5.10a
106032608,Momma's Squeeze Box,5.8
107551019,Loud Noise,5.12b
106270966,Let's Make A Deal,5.11c
105949134,Super Crack,5.9+
108049258,Gun Club,5.12c
108341752,Concertina,5.12a
106421433,Backlash,5.12a
107496898,Toymaker,5.13a
106550363,Superman,5.12b
106562033,Sausage,5.11b
106550098,Push,5.12a
107361540,Lamda,5.12a/b
106960810,Lady Punk,5.10b/c
106550348,Floaters,5.10d
107361553,Eye of Mordor,5.13a
107516037,Creature,5.12c
106550243,Cross Eyed and Blind,5.10d
107361544,Corner Pocket,5.13a
107069302,Boomerang,5.13a
107361568,Black Crack,5.12c
106758428,Unnamed 5.11a  2,5.11a
106758388,Unnamed 5.11a,5.11a
106758402,Overboard,5.11b
106919793,Ben Dunne,5.10a
109506026,Andoullie,5.11c
107074712,Ly'n and Stealin',5.12b
107560666,High Wire Act,5.12c
106758461,The Contortionist,5.12a
106758490,Clown School,5.10a
107253630,Unnamed Crack 5.6,5.6
107219249,Unnamed Crack,5.8
106891706,Voodoo Surfing,5.10b/c
106156848,Strong Arming the Little Guy,5.10b
106493778,Scoot Your Muffin,5.10b
106139159,Souled Out,5.9
106449486,The Hunger Artist,5.10-
106243180,Orange Dihedral,5.9+
105997974,Moon Pie Deluxe,5.10d
107709746,Just Say No,5.9
106002567,She got the Bosch I got Drilled,5.10a
107260051,PDS,5.10a
105989372,Apollo Reed,5.13a
105992269,Year of the Pyscho Bitch (a.k.a. Process of Elimination),5.11b
105997712,Vaseline Vision,5.12a/b
106416034,Spider Needs a Thesaurus (Dinosaurus Clitoris),5.11d
106942184,The Hell With That,5.9
107852687,Skinny Legs,5.13b
105918472,Orange Oswald,5.10a
105994649,Delayed Stress Syndrome,5.11b/c
107562040,Angle of Attack,5.12c
105992257,All the Way Baby,5.12b
106811063,Trigger Happy,5.10a
105993742,Talk About It,5.10b/c
105992273,Hippie Dreams,5.7
106139147,Fabulous Groupies,5.9+
106602639,Sudetica Verticalia,5.10a
106773476,How 'Bout 'Em Apples,5.10d
106289170,Gun Lust,5.10c
106288348,Do it,5.11a
106789227,The Deficit,5.10d
106289180,All Ears,5.10b
106001347,World at War,5.11d
105918478,Under the Milky Way,5.11d
106562059,Stone Cold Dixie,5.12+
106461151,Spice,5.11b/c
106602644,Six Dollars,5.11d
107829734,Seven Minutes of Heaven,5.12a
107792673,Rocky Top Hilton,5.10a
107202336,Ragged Reaction,5.9
107829742,On the Porch,5.9
105993751,Personal Pronoun,5.9+
106271005,No Way Jose',5.11b
107181873,Minimum Overdrive,5.11a
105994645,Maximum Overdrive,5.11c
106092113,Ingrate,5.9
106919137,Fifty Fifty,5.11b
108796697,Suicide Blonde,5.13b
106603133,Jesus is My License Plate,5.10d
107094773,For What?,5.10b
105993756,Chewy,5.10b
105992317,That Eight,5.8-
106519009,Smilin' Jack,5.11c
108836822,Simple Minds,5.11d
106062736,Narcissus Direct,5.12d
106139168,Sniff the Drill,5.8
105918466,Narcissus,5.12a
106139191,Jeff's Bunny Hop (aka Jeff Does the Bunny),5.8
109588071,Hang On Little Tomato,5.8
105997978,Barfing Butterflies,5.11a/b
108852120,The Rheesist,5.13c
106002544,Chunko Goes Bowling,5.9
106818549,Baby Has a Bolt Gun,5.10c
106759834,Q-tip,5.11b
106759853,Psycho Wrangler,5.12a
107127861,Love Sock,5.12a
107257241,Intergalactic Orcas,5.12b
109502406,Final Twilight,5.12b
106886445,End of Innocence,5.11c
106886454,Cottonmouth,5.10a
106759846,Cottonhead,5.10d
106759861,Cotton the Act,5.11d
106939390,Cotton Gin and Tonic,5.7
106938971,Bio-Slab,5.7+
109073951,Audiophering,5.12a
108339943,A Touch of Tango,5.11c
107961032,Solitude Standing,5.10b
107653191,King of Swing,5.11a
105948008,Underfling,5.10b/c
105944170,Team Machine,5.12a
105943677,Strech Armstrong (a.k.a. Ruptured),5.12a
106809711,The Strategem,5.12a
108575503,Wild Bill's Zen Bitch Slap,
108575442,Politically Left,
108575509,Butch Goes to Indochina,
105960951,Bee's Nest Arete,
105944184,Zag,5.8
105948012,The Tree Route,5.10a
108350605,Raptured,5.11a
107042258,Penalty Situation,5.8
106016060,Mega Magic,5.12b
105943742,Monkey See Monkey Do,5.5
105943693,Mean Old Mr. Gravity,5.11b
105951069,Mayfly,5.9
105944174,Marionette,5.11c
106602674,Let's Get Physical,5.12a
107885992,Witches of Bangor,5.10c
106138634,Zeitgeist,5.10a
106140407,Weisenheimer Brainstorm,5.11a
106138616,Shady Lady,5.7
106866818,Pure Power,5.13a
107034624,Plumber's Crack,5.6
106811030,Pay It Forward,5.9
107507863,One Repetition Max,5.12b
107034604,Mike Tyson's Face,5.12a
106866831,Lord of the Jungle,5.12a
106138623,Lieback and Enjoy It,5.10d
107792720,Jaws of Life,5.11a
106138609,Mrs. Field's Follies,5.8
106896165,ISO 9000,5.11b
106782906,Hepatitis C,5.10d
105987551,Hardcore Female Rash,5.10a
106875873,The Good Book,5.10a
107961007,Cafe Chic,5.10d
105987545,Kinestetica,5.10c
106711554,G-String,5.11a
106866804,Clean Shaved,5.11d
106896142,Centennial,5.10b
105856047,Celtic Sun,5.9+
108170581,Check your pants,5.9-
106035742,Look Who's Pulling,5.11a
107749556,Final Jeopardy,5.11d
106495460,Casper Says Boo,5.9
106138127,Geisha Girl,5.8
106184767,Decameron The,5.10b
106138628,Crescendo,5.9
106124184,Butterfly Flake,5.7
107895953,Bobby Prize,5.10d
107895946,Bikini Line,5.11c
108251120,Bass Ackwards,5.11c
106877011,Barb Wire,5.11c
106138117,Assman,5.8
106138121,Bobby D's Bunny,5.6
106418047,Badass Tattoo,5.10b
105943699,Let the Wind Blow,5.12a
105951057,Labor Day,5.10
105856063,5.5 My Ass,5.6
105951063,Layback,5.9+
107521960,International Incident,5.11+
105943689,Horton's Tree,5.7
105951052,High Times,5.11
105943685,Handsome and Well-Hung,5.11a
105943880,Jaws,5.9+
105944192,Englishman's Crack,5.11b
108041116,Blunder and Frightening,5.10b
105961494,Dresden Corner,5.11d
106031215,Dogfight,5.10b
105951076,Butterbeans,5.10a
108291254,Are You Experienced?,5.12c
108754734,Are You An Idiot?,5.12
105943747,Easily Flakey,5.6
105943705,Chockstone,5.9+
105944188,Angel's Arete,5.10a
106921483,The Wang Way,5.9
106037049,Peanut Bubba and Jam,5.8
107629672,Tasty Flake,5.8
107791156,Smoking Crack,5.8
106496490,She Rides,5.9
106073377,Radial Rimmed,5.10c
107791167,Pounded Puppies,5.11d
106418988,S.L.A.P.,5.12a
107634200,Raiders of the Lost Crag,5.10b
107892808,Tongulation,5.11a
109455268,Wad Cutter,5.12b
106575442,The Undeserved,5.10b/c
105970475,Tattoo,5.12a
106946228,Roy's Lament,5.9
108803298,Never Cry Tuna,5.11c
109094662,Mig Squadron,5.10d
109447029,Shotgun,5.12b
109482039,Second Amendment,5.12b
107340109,The Mechanical Bull,5.13a
105964890,Jacob's Ladder,5.0
108776416,Fat Back,5.12c
106372895,Churning In the Butter,5.11b
107551020,Baby Rage,5.12a
106046077,With a Little Help from My Friends,5.10a
106046088,Wimpy Wimpy Wimpy,5.9
106765877,Walking in Your Footsteps,5.10a
108408140,Slab-O-Meat,5.11d
106237422,Rat's Alley,5.7
106171325,Que's Jook Joint,5.11b
106579581,Pudd's Pretty Dress,5.12c/d
105963143,The Upheaval,5.9
105963388,Totally-Clipse,5.8
107793588,Newd Scientist,5.5
106046063,Fool Effect,5.9
109558733,A Date with Disappointment,5.12b
106263791,Skin the thief,5.10a
107953149,Oyster Cracker,5.10a
106263784,One fingered pic-pocket,5.10c
109447077,The New Reed Route,5.11b
109447060,Kline the Billy Goat,5.11c
109094648,Golden Years,5.12a
109361997,Bubbas in Arapilies,5.12b
108413884,Blue Angel,5.10d
106731834,Sufficiently Wasted,5.11a
106567533,Drug Virgin,5.11d
106001159,What a Jam,5.9
106037634,Scream Seam,5.11a
106060054,Lobster in Cleavage Probe,5.10a
108265123,Do the Funky Evan,5.10d
106765852,Sugar Bubbas,5.11a
108413519,Silent but Deadly,5.13a
105947521,S.T.A.N.C.,5.10b
107176590,Rock Lobster,5.10c
106001169,The Racist,5.13b
107384950,Pocket Route,5.13a
106421307,New World Order,5.12a/b
106567527,Mississippi Burning,5.12a
106282216,Legacy,5.11a
107826096,Dissonance,5.13a
105948290,Discombobulated,5.11a
105970498,Dial 911,5.13a
106421298,Bullet the New Sky,5.12b
106155602,Stop Pulling My Ear (Arppeggio),5.10d
105966922,Springer,5.10b
106874818,Celibate Mallard,5.10c
106002342,Sancho Belige,5.11c
106156825,Play it by Ear,5.10b
106415972,Mo' Betta' Holds,5.11c/d
106014424,Ministry,5.12b
106014417,Kaos,5.12c
105966917,Low Voltage,5.10b
106895203,Lost Souls,5.12a
108069966,Just Another Glitch,5.6
105973930,Jumpin' Ring Snakes,5.9
107797850,Hardcore Female Thrash,5.11c
107147178,Bourbon Sauce,5.11d
107147169,Control,5.12a
106036518,Fire,5.10c
106419010,Bicycle Club,5.11d
106036505,Ice,5.11c
107634221,Caroline Crocker and the Tipple of  Doom,5.12a
108105086,All The Right Moves,5.11d
106519046,Boing,5.10b
108286513,Tarbaby,5.12b
107164374,The World's Hardest Five Twelve,5.12a
108242070,The Tantrum,5.12d
107652860,Sanctified,5.12d
107818637,Oh it's you Bob,5.11b
105944381,The Green Piece,5.10b
105944377,Flight of the Gumbie,5.9+
106480207,Magnatude,5.11d
109419920,Skull Fuck Direct Finish,5.13a
108231286,The Haulage,5.12c
106703828,Skull Fuck,5.12c
106019602,Yowsah,5.12b
109115293,Mojo Hand,5.12d
105989369,Massacre,5.13a
105944388,Lactic Acid Bath,5.12d
109115493,In the Flat Field,5.13c
106703837,Devil Doll,5.12d
105970375,Blood Raid,5.13a
106137047,Second Thoughts,5.10b
107792683,Sand in My Crack (Cuddle Monkey),5.7
106886952,Preparation H,5.12a
106019836,Totally Tammy,5.10a
105963848,Rico Sauve,5.10a
106886964,Nude Brute,5.13b
106137034,Not on the First Date,5.11c
107792690,The Good Old Days,5.9
107257149,Tit Speed,5.11c
106019664,Pockets of Resistance,5.12a
106461172,Out of the Bag,5.11c/d
106019684,Grit and Bear It,5.11a
106944814,Tony the Tiger,5.11c
106960538,Mr. Hollywood,5.12a
106425641,Fuel Injector,5.13b
108129346,The Sting,5.12a
106416004,Squirrelly Adventure,5.10a
106419038,Slash and Burn,5.12d
105966939,First Steps,5.10c
106461197,Scenic Adult,5.11c
107636251,Fairtracer,5.10d
108287530,Butcher Man The,5.11a
108287516,Buzz Kill,5.12c
105966934,Bimbo Shrine,5.11b/c
108286570,The Shining,5.11a
108287221,Shang,5.12+
109515386,Searching for Sanctuary,5.9
108079159,Pettifogger,5.12c
106820631,Thunderstruck,5.12b
106036537,New Clear Potato Meltdown,5.11b
109515401,J-Tree Route,5.10a
108079168,I Smell Arete,5.11c
106418999,Dining at the Altar,5.12a
106848354,Almost Heaven,5.10b
106036550,Moon Child Posse,5.11c
108850496,Michelin Man Original Finish,5.12-
107629662,Michelin Man,5.11d
106496502,Let Them Eat Pancake,5.10b
107791193,Keine Kraft,5.12b
106495387,Czech Vacation,5.8
107892801,Chuckles,5.8
107791200,The Attacktician,5.11a
107984144,Werewolf,5.10b
105997741,Thank God I'm Bubbafied,5.8
106970299,Spatenweiss,5.11c
106138647,Near Beer,5.6
106138658,Micro Brew,5.5
106138651,Gilded Otter,5.7
106910793,Fred Sandstone Flake,5.9
106310004,St. Pauli Girl,5.10c
106910833,Doo-Wah Woof,5.4
106310009,Delerium Tremors,5.11a
106073368,Cirrhosis of the Leader,5.11d
106138663,Cerveza Verde,5.8
106970281,Celebration Ale,5.11a
106603023,Bubbaweiser,5.10d
106138673,Beer Wench,5.8-
106037062,Learning Curve,5.8
106037054,The Icon of Control,5.10c
106406584,Daisy Cutter,5.7
105997731,A Pound of Prevention,5.8+
106179863,The Man From Planet Zog,5.11a
108243059,Hi-C,5.10a
106138679,Wunderkind,5.6
106179826,Immaculate Combustion,5.10d
106073353,Fired for Sandbagging,5.12a
108173045,Fierce Face,5.10d
106421318,Face it Bubba,5.11a
109525174,Eight Ball in the Side Pocket,5.12a
106179842,Dumbolt County,5.10b
106910760,Duck In A Noose,5.8
106035715,Cumberland Blues,5.11b
106035723,Bubbarete,5.10b
108173074,Bubba Safari,5.8
105991892,Basic Bubba Crack,5.9
106179879,Sheer Energy,5.11a
106035730,Shear Strength,5.11a
106037083,The Raptilian,5.10d
106037077,Little Wing,5.10b
107911411,Golden Escalator,5.11a
108364892,Bedtime for Bubba,5.9
106037070,Axis Bold as Bubba,5.9
108850688,L'Amour des Toits,5.12b
107019082,Verde Bunyan,5.10c
106866781,Stellar Idea,5.11b
107257199,So Freakin' Fun,5.10d
107257195,Skinhead Sin,5.11c
106866742,Skinhead Grin,5.11b
107543193,Verde Suave,5.7
108466144,Tworgasaminimum,5.10a
108850600,Reaches From Hell,5.11d
107789094,Masterpiece Theatre,5.12d
107671968,Little Creatures,5.10d
106866794,Coughing up Fleming,5.12a
106866754,All Things Considered,5.11b
106876943,Pyro Vixen,5.10a
106866761,Hubba Bubba,5.9
107612872,Feng Shui,5.12a
106875740,China Crisis,5.11a
106970320,Mo'Verde,5.10a
106970312,Ichabod Crane,5.10c
106970327,Gimp Verde,5.8
106006291,Meat Puppets,5.11b
108754713,Earn Your Dinner,5.10+
107171620,Luv Nothing,5.12c
107171587,The Beckoning,5.12a
107359448,Judgement Night,5.12d
106001180,Finger Crack in White Corner,5.12-
106001485,Converging Paths,5.10a
106237455,Stroke Victim,5.8
106237467,Thought Crime,5.7
105997956,Flash Point,5.11d
106171331,Euro-Nation,5.11c
106060020,The Diving Swan,5.11a
106198247,Modern Primitive,5.12b
106171317,Party All the Time,5.10b
106039953,Party in My Mind,5.10b
108350995,Where's Bulimia?,5.9-
106508083,Sloth,5.12c
107849145,Trebuchet,5.14b
106796650,Superstition,5.12d
106961501,Skylore Engine,5.13a
106866838,The Warm-Up,5.11a
107337946,Satanic Traverses,5.12c
107337912,Proper Soul,5.14a
107389373,Power Lung,5.11c
105971958,Ride The Lightning,5.13b/c
107394627,Norse Code,5.12d
106837400,New Life,5.11b/c
108065644,Nag,5.11b
107389351,Hourglass,5.12a
108520172,Mr. McGoo,5.12c
106480252,Graffiti,5.12a/b
107586058,Live and Let Live,5.12b
107312800,Hasta La Vista,5.12c
107805988,Freedom Tree,5.13d
107062570,Finders Keepers,5.12c
106259938,Zygomatic,5.11c
107384924,The Weatherman's Thumb,5.12d
105963020,Supersymmetry,5.7
106198229,Straight Up and Stiff,5.11a
106037625,Remission,5.10b
106037600,Raging Waters,5.11a
106060029,Ovine Seduction,5.11a
105961638,Leave it to Jesus,5.11c
107899116,Labrador Reliever,5.8
105963042,Strike A Scowl,5.10b/c
105966399,Homer Erectus,5.11b
107318908,Gift of Grace The,5.12b
106237414,Fine Motor Control,5.12a
106587942,Amarillo Dawn,5.11a
106060036,Durometer 64,5.10b
106944789,The Dark Side,5.11b
106046055,Crack A Smile,5.10a
106037604,Can I Do It Till I Need Glasses,5.10c
106960498,Titan's Dice,5.13a
106421448,Technarete,5.10b
107394748,Recondite,5.11b
106784420,Idiotsyncracies ,5.11b
106421441,The Growing Hole,5.12a
106155527,The Grafenbeg Crack,5.9-
108923108,Dr. Ruth's Variation,5.8
106784281,The Diddler ,5.10b
108923127,Crystal Vision,5.10a
108923119,Between Coming and Going,5.10c
107968311,Arms Control,5.11b
108267992,Virgin Thing,5.12a
106372913,Two-Step Arete,5.8+
106155536,The Tide,5.8
106259892,The Stick,5.11d
106660115,New Fangled Dangle,5.11a
105970434,Mr. Fantasy,5.11c
106966860,Riddle,5.10c
106259910,Fantasy Face,5.12a
106961445,Erotica,5.12a
106418976,Blackhappy,5.12b
106039945,Hooked on Bionics,5.11d
106155521,Fantasy,5.8
106310040,Doce Doe,5.9
105977657,Black and Tan,5.10a
106259865,Aesthetica,5.11c
106171311,Seventh Sign,5.7
106385760,The Prowess,5.9
107875571,Positron,5.12a
108992458,New Age Equippers ,5.11c
106039961,Nasty Groove,5.9
107361227,The Magnificent Pudcasso,5.12a
105997953,Linear Encounters,5.11a
105949347,Mellifluous,5.11a
108418356,Le Futuriste,5.12b
106921518,George of the Gorge,5.9
106039012,The Flyin' Hawaiian,5.9
106709472,Dead Painters' Society,5.12a
107829337,Techman,5.12c
108826575,Stealth and Magic,5.12d
106033163,Smooth Operator,5.9+
106293340,Stim-O-Stam,5.11c
106293374,Pocket Pussy,5.12a
106039032,Manute Bol,5.10d
106293381,S'more Energy,5.11c
106039930,Premarital Bliss,5.9+
106759066,Party Till Your Blind,5.10b
107799731,Harbinger Scarab,5.12c
106293356,Freaky Stylee,5.12a
106386677,Eat My Dust,5.11b
105963065,Diversity in Microcosm Variation Finish,5.9
106039941,Diversity in Microcosm,5.9
106171352,Voyeur Variation,5.10a
107895141,Pulling on Porcelain,5.13a
109476525,Maximum Leader,5.12c
109025351,Luck of the Draw,5.11c
105963118,Exoduster,5.10b/c
106023208,Biohazard,5.10a
106882193,Hellbound for Glory,5.12a
106171345,Glass Onion,5.10b
106023214,Back in the Saddle,5.10c
107082571,Autum Fire,5.10b
106060101,Wire Train,5.10c
106037099,Walking on the Moon,5.11a
107359425,Satanic Verses,5.13c
107257212,Sacrilege,5.12b
108319667,The Rabbit Almost Died,5.12a
106936801,Quinsana Plus,5.13a
106060089,Muckraker,5.11a
106013175,Moonraker,5.7+
106575455,Lunar Debris,5.9
107883015,Libertine,5.12d
106396709,Jesus and Tequila ,5.12b
106060079,The Jackie Gleason Flake,5.9
108131218,Harlequin,5.12b
106060047,Double Flat,5.9
109535180,Dead R\xe1ib\xe9ad,5.12+
106171358,Crescent Moon,5.7
105997950,Spectre,5.11c
105966408,Riding the Crest of a Wave,5.9
106434142,Meniscus Burning,5.11c
106434129,Idol Point Arete,5.12a
105979888,The Original Crankster,5.13a
108889563,Color Blind,5.13a
106037594,Channel Zero,5.11c
106259957,The Bonemaster Gear Fling,5.11d
106809680,Pleasure Principles,5.11a
106045455,Nookie Monster,5.9
106045474,New-veau Reach,5.11c
106045465,Kidspeak,5.10a
106809575,Dragon in Your Dreams,5.11c
107294383,White Eyebrow,
106809641,Clumsy Club Crack,5.10b
106045487,Chasing Rainbows,5.10a
107799483,The Land Before Time,5.12d
108383290,Fern Creek Direct,5.11a
109026730,The Wrath of Khan,5.8
106781767,Transporter Crack,5.6
107698707,No Sign of Intelligent Life,5.7+
106781786,Impulse Power,5.4
106493668,Fall Line,5.12b
108578251,Bat Cave Traverse,
108589361,Walking the Dog,
109050665,Mud and Guts,5.10b
108578268,Slitty Titty Traverse.,
106660063,Mega-jug,5.11b
106170966,Spiderwalk,5.10c
107331686,Welcome to Conditioning,5.12d
107640747,Just Send It,5.13b
107877940,My Stinking Brain,5.13a
106493707,First Person,5.10c
105963432,Triple Treat,5.10a
106342328,Shiney Faces,5.10+
106719993,Portly Gentleman's Route,5.12c
108398854,Lewd Operator,5.10-
106073348,Hysteria,5.8
106193724,Grand Space,5.11b
105963436,Springboard,5.10b
106001493,Bisect,5.10c
106244477,Anal Clenching Adventures,5.10a
108824018,The Weight,5.11d
106193704,Surge Complex,5.11a
106493753,S&M,5.9
106660073,Ritz Cracker,5.9
108806683,Pleasure and Pain,5.11b
108312685,New Tricks for the Old Dog,5.10b/c
106193745,Morning Dew,5.12a/b
106046097,Jacuzzi Bop,5.10d
108318187,Jug Rash,5.12b
106046103,Goofer's Retreat,5.9
106039082,Fire and Waste,5.10b
106039070,Crescenta,5.10a
106781846,Beech Beeech Beeeech,5.6
106781838,A Wild Hair,5.6
106921409,Crack of the Klingons,5.6
106921420,Beam Me Up Scotty,5.7
106179925,Two-Tone Arete,5.10b
106209660,Tongue-in-Groove,5.12a
108938433,Thieves in the Temple,5.12
106001204,Sometimes a Great Notion,5.11a
108115297,Rolling Rock,5.9
108291407,Grand Larceny,5.11d
108114552,Emerald Dance,5.9
108130719,The Brawn Wall,5.12a
108114616,Baptism by Fire,5.9
106209593,Wild Seed,5.11a
107151664,Quickie in the Molar,5.12a
106493737,Muscle Belly,5.11c
106209612,Gonad the Bavarian,5.11d
106179907,Fragile Ego System,5.10a
106209644,Fly Girls,5.12a
106209632,The Chameleon,5.10b
107294413,Puckerface,
107294347,Parochial Verbiage,
107294439,Leaving Las Fayetteville,
107339878,Arbor Day,5.12a
109544310,Question of Integrity,5.10c
109148560,Kamikaze Lizards,5.9+
107393389,Aimee's Jugs,5.6
108745452,Opium of the People,5.11a
108735299,Mononucleosis,5.8
108678086,Porter for Recorder,5.11+
108745426,Penance,5.12a
108686313,Liturgy,5.11d
108703970,Honemeisters,5.11a
108683788,Holy Grail,5.11c
106737560,Hillbilly Sex Farm,5.10d
108703954,Flake and Bake,5.9
108668551,Chopping Bloc,5.12a
108686075,Hell Hound,5.11b
108820543,Cousteau's Crux,5.12b
108683945,Zinger,5.6
108765734,Wendigo,5.9
